2019-08-01 01:30:00; 14499.192; 2732.809; 50376.062
2019-08-01 01:31:00; 14497.713; 2735.102; 50376.613
2019-08-01 01:32:00; 14496.788; 2733.514; 50377.234
2019-08-01 01:33:00; 14496.274; 2734.187; 50377.66
2019-08-01 01:34:00; 14495.877; 2731.331; 50378.324
2019-08-01 01:35:00; 14495.804; 2727.762; 50379.04
2019-08-01 01:36:00; 14494.889; 2723.874; 50379.996
2019-08-01 01:37:00; 14493.139; 2723.613; 50380.74
2019-08-01 01:38:00; 14492.977; 2724.52; 50381.27
2019-08-01 01:39:00; 14493.392; 2724.828; 50381.652
2019-08-01 01:40:00; 14493.738; 2725.629; 50382.004
2019-08-01 01:41:00; 14494.133; 2725.027; 50382.375
2019-08-01 01:42:00; 14494.097; 2722.55; 50382.914
2019-08-01 01:43:00; 14493.624; 2721.952; 50383.38
2019-08-01 01:44:00; 14493.648; 2722.021; 50383.84
2019-08-01 01:45:00; 14493.125; 2721.804; 50384.09
2019-08-01 01:46:00; 14493.463; 2721.639; 50384.46
2019-08-01 01:47:00; 14493.431; 2722.326; 50384.58
2019-08-01 01:48:00; 14492.428; 2721.107; 50385.035
2019-08-01 01:49:00; 14491.475; 2720.92; 50385.574
2019-08-01 01:50:00; 14490.986; 2720.623; 50385.85
2019-08-01 01:51:00; 14490.221; 2720.361; 50386.33
2019-08-01 01:52:00; 14490.765; 2718.229; 50386.676
2019-08-01 01:53:00; 14489.481; 2720.659; 50386.93
2019-08-01 01:54:00; 14490.423; 2721.006; 50387.137
2019-08-01 01:55:00; 14491.176; 2720.006; 50387.15
2019-08-01 01:56:00; 14491.038; 2719.33; 50387.824
2019-08-01 01:57:00; 14491.159; 2718.763; 50387.645
2019-08-01 01:58:00; 14491.385; 2717.979; 50387.97
2019-08-01 01:59:00; 14491.705; 2718.569; 50388.34
2019-08-01 02:00:00; 14491.813; 2719.314; 50388.656
2019-08-01 02:01:00; 14492.881; 2719.627; 50388.562
2019-08-01 02:02:00; 14492.822; 2719.223; 50388.75
2019-08-01 02:03:00; 14493.81; 2718.689; 50388.984
2019-08-01 02:04:00; 14492.818; 2717.78; 50389.414
2019-08-01 02:05:00; 14493.273; 2717.77; 50389.234
2019-08-01 02:06:00; 14492.695; 2717.789; 50389.215
2019-08-01 02:07:00; 14493.731; 2717.589; 50389.297
2019-08-01 02:08:00; 14493.041; 2715.391; 50389.836
2019-08-01 02:09:00; 14491.836; 2714.114; 50390.668
2019-08-01 02:10:00; 14490.766; 2714.195; 50390.824
2019-08-01 02:11:00; 14491.567; 2714.396; 50390.645
2019-08-01 02:12:00; 14491.329; 2714.273; 50390.703
2019-08-01 02:13:00; 14492.523; 2713.83; 50390.52
2019-08-01 02:14:00; 14492.448; 2712.47; 50391.22
2019-08-01 02:15:00; 14492.415; 2712.198; 50391.02
2019-08-01 02:16:00; 14492.142; 2711.08; 50390.95
2019-08-01 02:17:00; 14491.891; 2711.904; 50391.223
2019-08-01 02:18:00; 14492.503; 2712.964; 50391.035
2019-08-01 02:19:00; 14493.185; 2711.796; 50390.97
2019-08-01 02:20:00; 14491.578; 2712.105; 50391.17
2019-08-01 02:21:00; 14491.833; 2712.61; 50391.07
2019-08-01 02:22:00; 14491.988; 2713.094; 50391.19
2019-08-01 02:23:00; 14493.152; 2712.102; 50390.92
2019-08-01 02:24:00; 14492.89; 2711.272; 50390.84
2019-08-01 02:25:00; 14493.097; 2711.381; 50390.74
2019-08-01 02:26:00; 14493.077; 2710.798; 50391.176
2019-08-01 02:27:00; 14491.529; 2710.436; 50391.137
2019-08-01 02:28:00; 14491.425; 2710.443; 50390.76
2019-08-01 02:29:00; 14490.122; 2710.911; 50390.562
2019-08-01 02:30:00; 14490.213; 2712.049; 50390.344
2019-08-01 02:31:00; 14490.546; 2711.253; 50390.504
2019-08-01 02:32:00; 14489.91; 2711.676; 50390.38
2019-08-01 02:33:00; 14490.355; 2712.197; 50390.035
2019-08-01 02:34:00; 14490.89; 2712.206; 50389.668
2019-08-01 02:35:00; 14490.752; 2712.652; 50389.73
2019-08-01 02:36:00; 14490.934; 2712.943; 50389.97
2019-08-01 02:37:00; 14490.742; 2712.218; 50389.95
2019-08-01 02:38:00; 14490.3; 2711.733; 50389.887
2019-08-01 02:39:00; 14490.324; 2712.469; 50389.754
2019-08-01 02:40:00; 14490.963; 2713.049; 50389.832
2019-08-01 02:41:00; 14491.213; 2712.375; 50390.082
2019-08-01 02:42:00; 14491.3; 2713.593; 50390.055
2019-08-01 02:43:00; 14491.16; 2713.087; 50390.31
2019-08-01 02:44:00; 14491.029; 2713.599; 50390.176
2019-08-01 02:45:00; 14491.266; 2713.951; 50390.156
