DATE TIME; v1_pre; v2_pre; v3_pre; ORIENT; SP
2019-07-11 06:59:00; 14472.053; 2714.547; 50387.953; XYZ; 0000
2019-07-11 07:00:00; 14471.558; 2714.214; 50387.56; XYZ; 0000
2019-07-11 07:01:00; 14473.163; 2713.09; 50387.6; XYZ; 0000
2019-07-11 07:02:00; 14472.169; 2712.653; 50387.87; XYZ; 0000
2019-07-11 07:03:00; 14472.551; 2711.717; 50387.94; XYZ; 0000
2019-07-11 07:04:00; 14471.77; 2711.287; 50388.375; XYZ; 0000
2019-07-11 07:05:00; 14472.498; 2712.013; 50388.098; XYZ; 0000
2019-07-11 07:06:00; 14471.836; 2711.186; 50388.26; XYZ; 0000
2019-07-11 07:07:00; 14472.198; 2710.479; 50388.156; XYZ; 0000
2019-07-11 07:08:00; 14471.721; 2710.455; 50388.44; XYZ; 0000
2019-07-11 07:09:00; 14472.845; 2710.59; 50388.113; XYZ; 0000
2019-07-11 07:10:00; 14472.367; 2709.627; 50388.21; XYZ; 0000
2019-07-11 07:11:00; 14471.685; 2709.498; 50388.01; XYZ; 0000
2019-07-11 07:12:00; 14472.77; 2710.004; 50388.18; XYZ; 0000
2019-07-11 07:13:00; 14472.91; 2713.72; 50388.363; XYZ; 0000
2019-07-11 07:14:00; 14473.909; 2711.802; 50387.652; XYZ; 0000
2019-07-11 07:15:00; 14472.556; 2709.903; 50387.152; XYZ; 0000
2019-07-11 07:16:00; 14474.19; 2708.848; 50388.145; XYZ; 0000
2019-07-11 07:17:00; 14474.03; 2707.882; 50387.047; XYZ; 0000
2019-07-11 07:18:00; 14472.782; 2709.678; 50387.684; XYZ; 0000
2019-07-11 07:19:00; 14471.58; 2708.199; 50387.254; XYZ; 0000
2019-07-11 07:20:00; 14472.437; 2707.188; 50387.12; XYZ; 0000
2019-07-11 07:21:00; 14472.453; 2706.832; 50387.52; XYZ; 0000
2019-07-11 07:22:00; 14472.181; 2705.746; 50387.297; XYZ; 0000
2019-07-11 07:23:00; 14472.747; 2706.022; 50387.223; XYZ; 0000
2019-07-11 07:24:00; 14472.679; 2705.361; 50387.33; XYZ; 0000
2019-07-11 07:25:00; 14471.797; 2705.978; 50387.145; XYZ; 0000
2019-07-11 07:26:00; 14470.717; 2706.825; 50387.03; XYZ; 0000
2019-07-11 07:27:00; 14470.411; 2707.391; 50386.867; XYZ; 0000
2019-07-11 07:28:00; 14470.185; 2707.112; 50387.184; XYZ; 0000
2019-07-11 07:29:00; 14470.317; 2705.251; 50387.402; XYZ; 0000
2019-07-11 07:30:00; 14471.05; 2703.643; 50386.96; XYZ; 0000
2019-07-11 07:31:00; 14469.59; 2706.547; 50387.266; XYZ; 0000
2019-07-11 07:32:00; 14469.778; 2703.925; 50387.082; XYZ; 0000
2019-07-11 07:33:00; 14470.035; 2704.08; 50387.082; XYZ; 0000
2019-07-11 07:34:00; 14469.41; 2702.005; 50386.85; XYZ; 0000
2019-07-11 07:35:00; 14467.963; 2700.014; 50387.562; XYZ; 0000
2019-07-11 07:36:00; 14468.225; 2698.902; 50387.78; XYZ; 0000
2019-07-11 07:37:00; 14469.904; 2698.514; 50387.74; XYZ; 0000
2019-07-11 07:38:00; 14469.645; 2697.268; 50388.02; XYZ; 0000
2019-07-11 07:39:00; 14468.912; 2697.348; 50387.902; XYZ; 0000
2019-07-11 07:40:00; 14467.79; 2696.631; 50387.902; XYZ; 0000
2019-07-11 07:41:00; 14468.968; 2695.999; 50387.86; XYZ; 0000
2019-07-11 07:42:00; 14467.198; 2694.561; 50388.098; XYZ; 0000
2019-07-11 07:43:00; 14469.748; 2694.384; 50386.844; XYZ; 0000
2019-07-11 07:44:00; 14470.235; 2694.564; 50387.426; XYZ; 0000
2019-07-11 07:45:00; 14468.318; 2693.549; 50387.848; XYZ; 0000
2019-07-11 07:46:00; 14465.989; 2695.009; 50387.344; XYZ; 0000
2019-07-11 07:47:00; 14465.218; 2695.0; 50387.98; XYZ; 0000
2019-07-11 07:48:00; 14464.232; 2694.557; 50387.84; XYZ; 0000
2019-07-11 07:49:00; 14465.158; 2695.935; 50387.027; XYZ; 0000
2019-07-11 07:50:00; 14465.506; 2697.117; 50387.832; XYZ; 0000
2019-07-11 07:51:00; 14466.249; 2697.73; 50387.797; XYZ; 0000
2019-07-11 07:52:00; 14466.706; 2698.733; 50387.875; XYZ; 0000
2019-07-11 07:53:00; 14466.733; 2699.075; 50387.21; XYZ; 0000
2019-07-11 07:54:00; 14467.184; 2699.804; 50387.457; XYZ; 0000
2019-07-11 07:55:00; 14466.665; 2698.072; 50387.73; XYZ; 0000
2019-07-11 07:56:00; 14469.169; 2699.91; 50387.285; XYZ; 0000
2019-07-11 07:57:00; 14466.406; 2698.378; 50387.824; XYZ; 0000
2019-07-11 07:58:00; 14467.926; 2698.2; 50387.902; XYZ; 0000
2019-07-11 07:59:00; 14465.845; 2699.932; 50388.164; XYZ; 0000
2019-07-11 08:00:00; 14465.272; 2700.569; 50388.047; XYZ; 0000
2019-07-11 08:01:00; 14466.184; 2700.205; 50388.152; XYZ; 0000
2019-07-11 08:02:00; 14464.962; 2699.325; 50388.742; XYZ; 0000
2019-07-11 08:03:00; 14464.503; 2698.065; 50388.652; XYZ; 0000
2019-07-11 08:04:00; 14466.218; 2697.629; 50388.69; XYZ; 0000
2019-07-11 08:05:00; 14465.485; 2697.713; 50389.305; XYZ; 0000
2019-07-11 08:06:00; 14464.316; 2697.309; 50389.414; XYZ; 0000
2019-07-11 08:07:00; 14463.596; 2695.425; 50389.652; XYZ; 0000
2019-07-11 08:08:00; 14464.044; 2696.222; 50390.53; XYZ; 0000
2019-07-11 08:09:00; 14463.49; 2696.321; 50390.07; XYZ; 0000
2019-07-11 08:10:00; 14463.576; 2697.595; 50390.438; XYZ; 0000
2019-07-11 08:11:00; 14461.618; 2697.672; 50390.645; XYZ; 0000
2019-07-11 08:12:00; 14459.708; 2698.848; 50390.93; XYZ; 0000
2019-07-11 08:13:00; 14460.787; 2699.729; 50391.05; XYZ; 0000
2019-07-11 08:14:00; 14462.911; 2697.336; 50390.984; XYZ; 0000
2019-07-11 08:15:00; 14462.757; 2699.179; 50391.34; XYZ; 0000
2019-07-11 08:16:00; 14462.644; 2698.511; 50391.5; XYZ; 0000
2019-07-11 08:17:00; 14462.921; 2698.118; 50391.473; XYZ; 0000
2019-07-11 08:18:00; 14463.302; 2699.076; 50391.46; XYZ; 0000
2019-07-11 08:19:00; 14462.729; 2698.515; 50391.855; XYZ; 0000
2019-07-11 08:20:00; 14463.593; 2701.055; 50392.03; XYZ; 0000
2019-07-11 08:21:00; 14463.144; 2700.414; 50391.895; XYZ; 0000
2019-07-11 08:22:00; 14462.64; 2700.891; 50392.195; XYZ; 0000
2019-07-11 08:23:00; 14461.082; 2702.174; 50392.7; XYZ; 0000
2019-07-11 08:24:00; 14462.76; 2701.016; 50392.53; XYZ; 0000
2019-07-11 08:25:00; 14463.889; 2701.244; 50392.887; XYZ; 0000
2019-07-11 08:26:00; 14464.891; 2700.498; 50393.164; XYZ; 0000
2019-07-11 08:27:00; 14463.57; 2700.359; 50393.29; XYZ; 0000
2019-07-11 08:28:00; 14469.662; 2701.812; 50393.383; XYZ; 0000
2019-07-11 08:29:00; 14470.031; 2698.785; 50393.895; XYZ; 0000
2019-07-11 08:30:00; 14471.122; 2697.503; 50394.055; XYZ; 0000
2019-07-11 08:31:00; 14472.839; 2697.282; 50394.465; XYZ; 0000
2019-07-11 08:32:00; 14474.462; 2694.271; 50395.277; XYZ; 0000
2019-07-11 08:33:00; 14471.769; 2691.719; 50395.68; XYZ; 0000
2019-07-11 08:34:00; 14470.979; 2690.731; 50396.023; XYZ; 0000
2019-07-11 08:35:00; 14472.334; 2690.054; 50396.51; XYZ; 0000
2019-07-11 08:36:00; 14472.548; 2687.975; 50396.96; XYZ; 0000
2019-07-11 08:37:00; 14472.964; 2687.254; 50396.92; XYZ; 0000
2019-07-11 08:38:00; 14473.286; 2687.789; 50397.465; XYZ; 0000
2019-07-11 08:39:00; 14472.74; 2685.996; 50397.785; XYZ; 0000
2019-07-11 08:40:00; 14471.737; 2685.845; 50397.836; XYZ; 0000
2019-07-11 08:41:00; 14472.949; 2686.08; 50397.848; XYZ; 0000
2019-07-11 08:42:00; 14471.091; 2685.463; 50398.27; XYZ; 0000
2019-07-11 08:43:00; 14471.685; 2684.824; 50398.258; XYZ; 0000
2019-07-11 08:44:00; 14471.231; 2684.743; 50398.176; XYZ; 0000
2019-07-11 08:45:00; 14469.733; 2683.104; 50398.42; XYZ; 0000
2019-07-11 08:46:00; 14470.072; 2685.313; 50398.01; XYZ; 0000
2019-07-11 08:47:00; 14468.26; 2684.613; 50398.387; XYZ; 0000
2019-07-11 08:48:00; 14466.742; 2685.193; 50398.27; XYZ; 0000
2019-07-11 08:49:00; 14466.935; 2687.315; 50397.824; XYZ; 0000
2019-07-11 08:50:00; 14467.77; 2687.623; 50397.62; XYZ; 0000
2019-07-11 08:51:00; 14470.278; 2687.177; 50397.34; XYZ; 0000
2019-07-11 08:52:00; 14470.534; 2688.529; 50396.977; XYZ; 0000
2019-07-11 08:53:00; 14470.428; 2687.943; 50397.074; XYZ; 0000
2019-07-11 08:54:00; 14471.911; 2688.875; 50396.91; XYZ; 0000
2019-07-11 08:55:00; 14472.682; 2689.738; 50396.22; XYZ; 0000
2019-07-11 08:56:00; 14474.16; 2689.235; 50396.29; XYZ; 0000
2019-07-11 08:57:00; 14473.926; 2690.657; 50396.02; XYZ; 0000
2019-07-11 08:58:00; 14476.03; 2690.268; 50395.746; XYZ; 0000
2019-07-11 08:59:00; 14475.968; 2690.719; 50395.65; XYZ; 0000
2019-07-11 09:00:00; 14477.014; 2690.565; 50395.32; XYZ; 0000
2019-07-11 09:01:00; 14477.627; 2691.892; 50395.34; XYZ; 0000
2019-07-11 09:02:00; 14478.555; 2691.696; 50395.324; XYZ; 0000
2019-07-11 09:03:00; 14479.798; 2691.666; 50395.25; XYZ; 0000
2019-07-11 09:04:00; 14478.561; 2691.329; 50395.305; XYZ; 0000
2019-07-11 09:05:00; 14477.672; 2691.679; 50395.3; XYZ; 0000
2019-07-11 09:06:00; 14477.806; 2693.082; 50395.12; XYZ; 0000
2019-07-11 09:07:00; 14478.307; 2693.967; 50395.227; XYZ; 0000
2019-07-11 09:08:00; 14478.624; 2693.496; 50395.035; XYZ; 0000
2019-07-11 09:09:00; 14479.285; 2693.47; 50395.23; XYZ; 0000
2019-07-11 09:10:00; 14479.683; 2694.575; 50394.9; XYZ; 0000
2019-07-11 09:11:00; 14479.139; 2694.452; 50395.055; XYZ; 0000
2019-07-11 09:12:00; 14479.332; 2694.562; 50395.11; XYZ; 0000
2019-07-11 09:13:00; 14479.445; 2693.802; 50394.996; XYZ; 0000
2019-07-11 09:14:00; 14479.47; 2693.163; 50395.004; XYZ; 0000
2019-07-11 09:15:00; 14481.303; 2694.215; 50394.78; XYZ; 0000
2019-07-11 09:16:00; 14483.202; 2694.309; 50394.605; XYZ; 0000
2019-07-11 09:17:00; 14485.86; 2691.879; 50394.355; XYZ; 0000
2019-07-11 09:18:00; 14484.066; 2689.466; 50394.945; XYZ; 0000
2019-07-11 09:19:00; 14480.767; 2689.308; 50395.215; XYZ; 0000
2019-07-11 09:20:00; 14478.951; 2692.299; 50394.703; XYZ; 0000
2019-07-11 09:21:00; 14478.598; 2692.265; 50394.7; XYZ; 0000
2019-07-11 09:22:00; 14480.035; 2691.595; 50394.33; XYZ; 0000
2019-07-11 09:23:00; 14479.71; 2691.363; 50394.11; XYZ; 0000
2019-07-11 09:24:00; 14479.905; 2691.412; 50394.113; XYZ; 0000
2019-07-11 09:25:00; 14480.473; 2690.169; 50394.01; XYZ; 0000
2019-07-11 09:26:00; 14479.815; 2689.221; 50393.71; XYZ; 0000
2019-07-11 09:27:00; 14480.485; 2690.358; 50393.598; XYZ; 0000
2019-07-11 09:28:00; 14483.912; 2690.274; 50393.066; XYZ; 0000
2019-07-11 09:29:00; 14484.389; 2688.841; 50393.29; XYZ; 0000
2019-07-11 09:30:00; 14483.375; 2687.176; 50393.28; XYZ; 0000
2019-07-11 09:31:00; 14480.394; 2687.328; 50393.363; XYZ; 0000
2019-07-11 09:32:00; 14479.72; 2688.651; 50393.145; XYZ; 0000
2019-07-11 09:33:00; 14478.985; 2689.484; 50392.906; XYZ; 0000
2019-07-11 09:34:00; 14479.918; 2689.309; 50392.555; XYZ; 0000
2019-07-11 09:35:00; 14480.606; 2690.076; 50392.5; XYZ; 0000
2019-07-11 09:36:00; 14481.047; 2690.304; 50392.273; XYZ; 0000
2019-07-11 09:37:00; 14479.657; 2690.027; 50392.273; XYZ; 0000
2019-07-11 09:38:00; 14478.018; 2691.189; 50391.82; XYZ; 0000
2019-07-11 09:39:00; 14480.179; 2691.129; 50391.668; XYZ; 0000
2019-07-11 09:40:00; 14481.097; 2690.573; 50391.48; XYZ; 0000
2019-07-11 09:41:00; 14479.746; 2689.606; 50391.523; XYZ; 0000
2019-07-11 09:42:00; 14478.608; 2691.596; 50391.047; XYZ; 0000
2019-07-11 09:43:00; 14478.525; 2693.278; 50391.027; XYZ; 0000
2019-07-11 09:44:00; 14479.831; 2692.086; 50390.71; XYZ; 0000
2019-07-11 09:45:00; 14480.324; 2691.86; 50390.64; XYZ; 0000
2019-07-11 09:46:00; 14479.702; 2692.077; 50390.484; XYZ; 0000
2019-07-11 09:47:00; 14479.413; 2693.266; 50390.22; XYZ; 0000
2019-07-11 09:48:00; 14482.266; 2693.064; 50389.914; XYZ; 0000
2019-07-11 09:49:00; 14483.361; 2692.902; 50389.87; XYZ; 0000
2019-07-11 09:50:00; 14482.916; 2690.895; 50389.89; XYZ; 0000
2019-07-11 09:51:00; 14480.604; 2690.893; 50390.016; XYZ; 0000
2019-07-11 09:52:00; 14478.001; 2688.762; 50390.273; XYZ; 0000
2019-07-11 09:53:00; 14480.769; 2690.61; 50389.098; XYZ; 0000
2019-07-11 09:54:00; 14482.779; 2691.391; 50389.543; XYZ; 0000
2019-07-11 09:55:00; 14485.215; 2691.482; 50389.6; XYZ; 0000
2019-07-11 09:56:00; 14486.651; 2691.735; 50388.734; XYZ; 0000
2019-07-11 09:57:00; 14483.445; 2690.769; 50389.652; XYZ; 0000
2019-07-11 09:58:00; 14480.169; 2691.463; 50389.484; XYZ; 0000
2019-07-11 09:59:00; 14479.076; 2692.261; 50389.3; XYZ; 0000
2019-07-11 10:00:00; 14479.206; 2693.873; 50388.285; XYZ; 0000
2019-07-11 10:01:00; 14481.242; 2696.214; 50388.28; XYZ; 0000
2019-07-11 10:02:00; 14484.546; 2696.379; 50388.152; XYZ; 0000
2019-07-11 10:03:00; 14484.336; 2693.523; 50387.676; XYZ; 0000
2019-07-11 10:04:00; 14483.249; 2691.867; 50388.367; XYZ; 0000
2019-07-11 10:05:00; 14482.905; 2691.172; 50388.41; XYZ; 0000
2019-07-11 10:06:00; 14482.212; 2691.33; 50387.984; XYZ; 0000
2019-07-11 10:07:00; 14482.383; 2691.915; 50388.242; XYZ; 0000
2019-07-11 10:08:00; 14481.026; 2691.917; 50388.434; XYZ; 0000
2019-07-11 10:09:00; 14481.624; 2692.448; 50388.043; XYZ; 0000
2019-07-11 10:10:00; 14481.784; 2692.618; 50387.984; XYZ; 0000
2019-07-11 10:11:00; 14479.509; 2688.462; 50388.29; XYZ; 0000
2019-07-11 10:12:00; 14482.384; 2694.135; 50387.61; XYZ; 0000
2019-07-11 10:13:00; 14477.184; 2691.29; 50387.547; XYZ; 0000
2019-07-11 10:14:00; 14482.678; 2690.419; 50387.24; XYZ; 0000
2019-07-11 10:15:00; 14480.668; 2689.326; 50387.977; XYZ; 0000
2019-07-11 10:16:00; 14478.581; 2688.522; 50387.613; XYZ; 0000
2019-07-11 10:17:00; 14479.521; 2689.913; 50387.34; XYZ; 0000
2019-07-11 10:18:00; 14479.051; 2689.468; 50388.383; XYZ; 0000
2019-07-11 10:19:00; 14478.587; 2690.4; 50387.254; XYZ; 0000
2019-07-11 10:20:00; 14477.133; 2690.575; 50387.742; XYZ; 0000
2019-07-11 10:21:00; 14476.949; 2691.137; 50388.1; XYZ; 0000
2019-07-11 10:22:00; 14477.268; 2691.974; 50387.543; XYZ; 0000
2019-07-11 10:23:00; 14477.635; 2691.613; 50387.05; XYZ; 0000
2019-07-11 10:24:00; 14477.92; 2690.74; 50387.637; XYZ; 0000
2019-07-11 10:25:00; 14477.903; 2691.725; 50387.598; XYZ; 0000
2019-07-11 10:26:00; 14477.782; 2691.218; 50387.688; XYZ; 0000
2019-07-11 10:27:00; 14480.438; 2691.73; 50387.63; XYZ; 0000
2019-07-11 10:28:00; 14480.947; 2690.208; 50387.535; XYZ; 0000
2019-07-11 10:29:00; 14479.618; 2689.522; 50387.67; XYZ; 0000
2019-07-11 10:30:00; 14479.214; 2690.795; 50387.68; XYZ; 0000
2019-07-11 10:31:00; 14479.167; 2690.88; 50387.773; XYZ; 0000
2019-07-11 10:32:00; 14481.299; 2689.943; 50387.54; XYZ; 0000
2019-07-11 10:33:00; 14482.592; 2690.081; 50387.5; XYZ; 0000
2019-07-11 10:34:00; 14482.906; 2689.56; 50387.598; XYZ; 0000
2019-07-11 10:35:00; 14482.536; 2689.53; 50387.754; XYZ; 0000
2019-07-11 10:36:00; 14481.106; 2689.891; 50387.91; XYZ; 0000
2019-07-11 10:37:00; 14480.181; 2689.198; 50388.12; XYZ; 0000
2019-07-11 10:38:00; 14482.581; 2690.062; 50387.9; XYZ; 0000
2019-07-11 10:39:00; 14483.818; 2691.197; 50387.965; XYZ; 0000
2019-07-11 10:40:00; 14482.776; 2689.844; 50387.9; XYZ; 0000
2019-07-11 10:41:00; 14482.717; 2689.396; 50388.01; XYZ; 0000
2019-07-11 10:42:00; 14484.944; 2689.583; 50387.902; XYZ; 0000
2019-07-11 10:43:00; 14484.673; 2688.522; 50388.22; XYZ; 0000
2019-07-11 10:44:00; 14484.487; 2687.331; 50388.27; XYZ; 0000
2019-07-11 10:45:00; 14484.063; 2687.626; 50388.46; XYZ; 0000
2019-07-11 10:46:00; 14483.441; 2687.507; 50388.656; XYZ; 0000
2019-07-11 10:47:00; 14483.879; 2686.555; 50388.723; XYZ; 0000
2019-07-11 10:48:00; 14483.282; 2686.027; 50388.66; XYZ; 0000
2019-07-11 10:49:00; 14481.535; 2686.233; 50388.953; XYZ; 0000
2019-07-11 10:50:00; 14480.419; 2686.025; 50388.93; XYZ; 0000
2019-07-11 10:51:00; 14480.337; 2686.068; 50389.047; XYZ; 0000
2019-07-11 10:52:00; 14479.143; 2686.675; 50388.94; XYZ; 0000
2019-07-11 10:53:00; 14476.17; 2686.842; 50389.12; XYZ; 0000
2019-07-11 10:54:00; 14475.294; 2686.909; 50388.98; XYZ; 0000
2019-07-11 10:55:00; 14476.592; 2687.772; 50388.848; XYZ; 0000
2019-07-11 10:56:00; 14475.727; 2687.925; 50388.844; XYZ; 0000
2019-07-11 10:57:00; 14476.933; 2688.223; 50388.61; XYZ; 0000
2019-07-11 10:58:00; 14478.628; 2687.802; 50388.574; XYZ; 0000
2019-07-11 10:59:00; 14475.906; 2686.465; 50389.07; XYZ; 0000
2019-07-11 11:00:00; 14478.33; 2687.739; 50388.676; XYZ; 0000
2019-07-11 11:01:00; 14477.044; 2687.366; 50388.72; XYZ; 0000
2019-07-11 11:02:00; 14477.781; 2686.267; 50388.824; XYZ; 0000
2019-07-11 11:03:00; 14478.573; 2686.204; 50388.816; XYZ; 0000
2019-07-11 11:04:00; 14478.935; 2686.179; 50389.004; XYZ; 0000
2019-07-11 11:05:00; 14478.281; 2685.699; 50389.234; XYZ; 0000
2019-07-11 11:06:00; 14478.375; 2685.449; 50389.26; XYZ; 0000
2019-07-11 11:07:00; 14478.419; 2684.544; 50389.465; XYZ; 0000
2019-07-11 11:08:00; 14480.69; 2685.102; 50389.473; XYZ; 0000
2019-07-11 11:09:00; 14478.301; 2684.027; 50389.746; XYZ; 0000
2019-07-11 11:10:00; 14476.891; 2684.182; 50389.87; XYZ; 0000
2019-07-11 11:11:00; 14476.709; 2684.413; 50389.89; XYZ; 0000
2019-07-11 11:12:00; 14477.615; 2684.016; 50389.938; XYZ; 0000
2019-07-11 11:13:00; 14478.722; 2685.188; 50390.094; XYZ; 0000
2019-07-11 11:14:00; 14479.204; 2685.893; 50390.055; XYZ; 0000
2019-07-11 11:15:00; 14478.848; 2685.406; 50390.44; XYZ; 0000
2019-07-11 11:16:00; 14478.51; 2684.985; 50390.746; XYZ; 0000
2019-07-11 11:17:00; 14478.303; 2685.272; 50390.92; XYZ; 0000
2019-07-11 11:18:00; 14480.618; 2685.975; 50390.83; XYZ; 0000
2019-07-11 11:19:00; 14479.678; 2684.947; 50391.043; XYZ; 0000
2019-07-11 11:20:00; 14481.701; 2685.05; 50390.82; XYZ; 0000
2019-07-11 11:21:00; 14481.163; 2685.243; 50391.176; XYZ; 0000
2019-07-11 11:22:00; 14480.373; 2684.11; 50391.395; XYZ; 0000
2019-07-11 11:23:00; 14479.695; 2684.457; 50391.55; XYZ; 0000
2019-07-11 11:24:00; 14480.743; 2684.752; 50391.535; XYZ; 0000
2019-07-11 11:25:00; 14480.419; 2684.994; 50391.965; XYZ; 0000
2019-07-11 11:26:00; 14480.507; 2685.071; 50391.965; XYZ; 0000
2019-07-11 11:27:00; 14479.994; 2684.844; 50391.9; XYZ; 0000
2019-07-11 11:28:00; 14480.301; 2684.601; 50392.008; XYZ; 0000
2019-07-11 11:29:00; 14480.626; 2684.046; 50392.26; XYZ; 0000
2019-07-11 11:30:00; 14480.083; 2683.756; 50392.445; XYZ; 0000
2019-07-11 11:31:00; 14481.361; 2683.953; 50392.484; XYZ; 0000
2019-07-11 11:32:00; 14481.037; 2683.734; 50392.836; XYZ; 0000
2019-07-11 11:33:00; 14480.485; 2683.228; 50393.062; XYZ; 0000
2019-07-11 11:34:00; 14481.161; 2683.699; 50393.133; XYZ; 0000
2019-07-11 11:35:00; 14480.287; 2683.726; 50393.18; XYZ; 0000
2019-07-11 11:36:00; 14479.533; 2683.345; 50393.62; XYZ; 0000
2019-07-11 11:37:00; 14478.33; 2683.424; 50393.86; XYZ; 0000
2019-07-11 11:38:00; 14478.08; 2683.618; 50393.566; XYZ; 0000
2019-07-11 11:39:00; 14477.982; 2684.107; 50393.906; XYZ; 0000
2019-07-11 11:40:00; 14477.302; 2683.944; 50394.12; XYZ; 0000
2019-07-11 11:41:00; 14476.818; 2684.502; 50394.043; XYZ; 0000
2019-07-11 11:42:00; 14478.429; 2685.15; 50393.516; XYZ; 0000
2019-07-11 11:43:00; 14479.394; 2684.734; 50393.785; XYZ; 0000
2019-07-11 11:44:00; 14479.904; 2683.899; 50393.69; XYZ; 0000
2019-07-11 11:45:00; 14479.792; 2684.221; 50393.887; XYZ; 0000
2019-07-11 11:46:00; 14480.876; 2684.844; 50393.996; XYZ; 0000
2019-07-11 11:47:00; 14480.575; 2684.818; 50393.91; XYZ; 0000
2019-07-11 11:48:00; 14480.214; 2684.266; 50394.082; XYZ; 0000
2019-07-11 11:49:00; 14482.505; 2684.809; 50393.98; XYZ; 0000
2019-07-11 11:50:00; 14484.079; 2684.912; 50393.938; XYZ; 0000
2019-07-11 11:51:00; 14483.803; 2684.827; 50393.867; XYZ; 0000
2019-07-11 11:52:00; 14482.33; 2684.495; 50394.242; XYZ; 0000
2019-07-11 11:53:00; 14483.261; 2685.038; 50394.59; XYZ; 0000
2019-07-11 11:54:00; 14483.891; 2683.995; 50394.68; XYZ; 0000
2019-07-11 11:55:00; 14484.863; 2684.327; 50395.125; XYZ; 0000
2019-07-11 11:56:00; 14484.217; 2683.831; 50395.09; XYZ; 0000
2019-07-11 11:57:00; 14484.237; 2683.913; 50395.17; XYZ; 0000
2019-07-11 11:58:00; 14483.694; 2683.773; 50395.45; XYZ; 0000
2019-07-11 11:59:00; 14483.49; 2682.975; 50395.457; XYZ; 0000
2019-07-11 12:00:00; 14483.832; 2683.528; 50395.516; XYZ; 0000
2019-07-11 12:01:00; 14483.783; 2683.827; 50395.82; XYZ; 0000
2019-07-11 12:02:00; 14482.602; 2683.689; 50395.926; XYZ; 0000
2019-07-11 12:03:00; 14482.968; 2683.361; 50396.0; XYZ; 0000
2019-07-11 12:04:00; 14485.86; 2683.778; 50395.777; XYZ; 0000
2019-07-11 12:05:00; 14487.946; 2683.73; 50395.812; XYZ; 0000
2019-07-11 12:06:00; 14487.919; 2683.141; 50395.934; XYZ; 0000
2019-07-11 12:07:00; 14486.849; 2682.949; 50396.375; XYZ; 0000
2019-07-11 12:08:00; 14487.252; 2683.251; 50396.082; XYZ; 0000
2019-07-11 12:09:00; 14489.752; 2683.338; 50396.086; XYZ; 0000
2019-07-11 12:10:00; 14489.128; 2682.503; 50396.555; XYZ; 0000
2019-07-11 12:11:00; 14487.608; 2682.694; 50396.73; XYZ; 0000
2019-07-11 12:12:00; 14486.344; 2682.864; 50396.984; XYZ; 0000
2019-07-11 12:13:00; 14486.789; 2683.331; 50397.094; XYZ; 0000
2019-07-11 12:14:00; 14486.474; 2682.86; 50397.277; XYZ; 0000
2019-07-11 12:15:00; 14485.912; 2683.023; 50397.438; XYZ; 0000
2019-07-11 12:16:00; 14485.24; 2683.581; 50397.523; XYZ; 0000
2019-07-11 12:17:00; 14485.389; 2684.213; 50397.71; XYZ; 0000
2019-07-11 12:18:00; 14485.756; 2684.861; 50397.54; XYZ; 0000
2019-07-11 12:19:00; 14485.928; 2684.91; 50397.883; XYZ; 0000
2019-07-11 12:20:00; 14484.98; 2684.485; 50397.93; XYZ; 0000
2019-07-11 12:21:00; 14483.862; 2684.803; 50398.01; XYZ; 0000
2019-07-11 12:22:00; 14484.059; 2685.886; 50397.97; XYZ; 0000
2019-07-11 12:23:00; 14485.217; 2686.102; 50397.945; XYZ; 0000
2019-07-11 12:24:00; 14487.618; 2685.926; 50397.703; XYZ; 0000
2019-07-11 12:25:00; 14489.445; 2685.674; 50398.008; XYZ; 0000
2019-07-11 12:26:00; 14491.558; 2684.949; 50398.33; XYZ; 0000
2019-07-11 12:27:00; 14492.144; 2685.749; 50398.324; XYZ; 0000
2019-07-11 12:28:00; 14490.764; 2685.773; 50398.926; XYZ; 0000
2019-07-11 12:29:00; 14490.306; 2685.841; 50398.99; XYZ; 0000
2019-07-11 12:30:00; 14490.104; 2685.619; 50398.77; XYZ; 0000
2019-07-11 12:31:00; 14489.299; 2684.325; 50399.566; XYZ; 0000
2019-07-11 12:32:00; 14490.106; 2685.176; 50399.96; XYZ; 0000
2019-07-11 12:33:00; 14489.902; 2684.786; 50400.242; XYZ; 0000
2019-07-11 12:34:00; 14489.877; 2684.653; 50399.28; XYZ; 0000
2019-07-11 12:35:00; 14488.363; 2684.564; 50399.652; XYZ; 0000
2019-07-11 12:36:00; 14487.1; 2684.085; 50399.52; XYZ; 0000
2019-07-11 12:37:00; 14486.687; 2684.252; 50399.934; XYZ; 0000
2019-07-11 12:38:00; 14485.923; 2684.412; 50400.473; XYZ; 0000
2019-07-11 12:39:00; 14484.962; 2683.689; 50399.426; XYZ; 0000
2019-07-11 12:40:00; 14483.852; 2683.855; 50399.355; XYZ; 0000
2019-07-11 12:41:00; 14482.218; 2683.247; 50399.47; XYZ; 0000
2019-07-11 12:42:00; 14481.26; 2683.811; 50399.074; XYZ; 0000
2019-07-11 12:43:00; 14481.948; 2684.31; 50399.18; XYZ; 0000
2019-07-11 12:44:00; 14482.493; 2684.8; 50399.21; XYZ; 0000
2019-07-11 12:45:00; 14481.294; 2683.977; 50398.746; XYZ; 0000
2019-07-11 12:46:00; 14481.873; 2684.062; 50397.69; XYZ; 0000
2019-07-11 12:47:00; 14480.853; 2684.483; 50397.99; XYZ; 0000
